立委姓名,資料準備充分,質詢內容考證嚴謹,提出專業見解,熟悉質詢對象業務與權責,關注公眾利益,關注公平正義或弱勢權益,沒有為行政部門護航,不為強權財團發聲,質詢內容緊扣主題,就主題具體指出問題癥結點,就主題提出具體建議,有要求行政機關後續的改善保證,質詢時間掌握得宜,質詢內容無歧視或人身攻擊言行,質詢內容條理清楚、不矛盾,讓官員有適當的答詢空間
黃國昌,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4
黃國昌,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
黃國昌,4,4,5,4,4,3,5,5,4,4,4,4,3,3,4,5
黃國昌,3,3,4,4,3,3,3,3,5,5,5,4,3,3,3,4
黃國昌,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5
黃國昌,3,4,4,3,2,3,4,4,5,5,4,4,4,3,4,4
黃國昌,2,4,5,2,3,4,3,3,3,3,2,2,3,4,5,5
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
黃國昌,4,3,4,3,3,3,4,2,4,3,3,4,4,3,3,5
黃國昌,5,5,5,4,4,4,5,4,4,5,4,4,5,4,4,4
黃國昌,3,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3
黃國昌,3,4,4,3,4,4,4,4,5,5,3,3,4,4,4,5
黃國昌,3,4,4,3,4,4,4,4,5,5,3,3,4,4,4,5
黃國昌,3,3,5,4,4,2,3,3,5,3,3,3,3,3,4,4
黃國昌,5,4,5,4,3,3,3,4,4,4,4,4,4,3,4,4
黃國昌,5,4,5,4,4,5,5,5,4,5,4,5,5,5,4,5
黃國昌,5,5,5,5,3,3,5,4,5,5,5,5,5,5,5,5
黃國昌,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4
黃國昌,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4
黃國昌,3,5,5,2,4,3,5,5,5,5,5,5,4,5,5,5
黃國昌,5,5,5,3,4,4,4,5,5,4,4,5,4,4,5,5
黃國昌,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3
黃國昌,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4
黃國昌,5,5,5,4,4,4,5,5,5,5,5,5,4,4,5,5
黃國昌,5,4,4,5,3,3,4,5,4,3,4,3,4,4,4,5
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
黃國昌,5,5,5,5,3,4,4,4,4,5,3,3,4,4,5,4
黃國昌,5,5,5,4,4,3,3,3,3,3,3,4,3,4,5,4
黃國昌,4,4,3,4,4,4,4,5,4,4,3,3,4,5,4,5
黃國昌,3,3,5,4,3,2,2,4,5,5,4,3,4,4,5,4
黃國昌,5,5,5,5,3,4,4,4,3,3,3,3,4,4,5,5
黃國昌,2,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4
黃國昌,5,5,5,4,4,3,4,5,4,2,4,5,5,5,5,5
黃國昌,5,5,5,3,4,4,5,5,5,5,5,4,4,4,5,4
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃國昌,3,4,4,3,3,4,4,4,4,4,4,4,5,3,4,5
黃國昌,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃國昌,5,5,5,3,4,5,4,5,4,4,4,4,5,5,4,5
黃國昌,5,5,5,2,4,5,3,5,3,4,5,3,5,5,5,5
黃國昌,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4,5
黃國昌,5,5,5,4,4,4,4,4,4,4,3,4,5,5,4,4
黃國昌,5,5,5,3,4,5,5,5,4,4,3,4,5,5,4,5
黃國昌,5,5,5,4,5,5,4,5,5,5,4,5,5,3,5,5
黃國昌,5,5,5,2,2,4,4,5,5,3,3,5,4,4,4,5
黃國昌,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃國昌,4,5,4,3,3,3,4,5,2,3,3,5,3,4,4,4
黃國昌,5,5,5,3,4,4,4,5,5,5,4,5,5,4,4,5
黃國昌,4,5,5,4,5,5,5,5,4,4,3,4,5,4,5,5
黃國昌,5,5,4,5,4,5,4,5,3,4,4,4,5,4,4,5
黃國書,4,4,5,5,5,5,4,5,5,5,4,5,4,4,4,4
黃國書,4,5,3,4,4,4,4,4,5,4,2,3,4,3,4,5
黃國書,4,4,5,3,4,4,4,3,4,4,3,3,4,3,4,4
黃國書,4,4,4,4,3,3,2,3,4,4,3,3,3,3,4,3
黃國書,5,3,5,2,4,3,3,4,3,5,3,4,4,3,3,3
黃國書,5,4,5,4,4,4,5,4,3,3,4,3,4,4,4,5
黃國書,4,4,4,4,3,3,2,3,4,4,3,3,3,3,4,3
黃國書,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3
黃國書,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4
黃國書,4,5,5,5,3,3,3,4,5,5,2,2,3,3,4,4
黃國書,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
黃國書,4,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4
黃國書,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
黃國書,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃國書,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃國書,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
黃國書,4,4,2,2,2,3,4,4,2,2,3,3,3,3,3,3
黃國書,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3
黃國書,3,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4
黃國書,3,4,4,4,3,4,4,4,5,5,5,3,4,4,3,3
黃國書,4,4,5,4,4,4,5,4,4,4,3,4,4,4,4,4
黃國書,2,3,4,2,3,4,5,5,4,4,3,3,3,4,4,4
黃國書,5,4,4,5,4,4,5,4,4,3,5,3,4,3,4,5
黃國書,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3,3
黃國書,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,5
黃國書,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4
黃國書,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
楊曜,3,4,3,4,5,3,5,5,5,3,3,5,3,2,5,4
楊曜,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
楊曜,4,3,3,3,4,3,4,4,4,4,3,3,3,4,3,3
楊曜,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4
楊曜,1,1,1,3,3,3,3,3,4,4,4,4,3,4,2,3
楊曜,3,4,5,5,4,3,4,4,5,5,5,5,4,3,3,4
楊曜,3,3,4,3,3,3,4,4,4,4,5,5,4,3,3,4
楊曜,2,3,2,1,4,2,3,3,4,4,3,4,2,2,2,2
楊曜,3,3,4,4,3,3,4,5,4,5,5,4,3,5,5,5
楊曜,4,4,4,4,5,4,5,5,5,4,3,5,4,4,4,4
楊曜,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3
楊曜,4,3,3,2,3,4,3,4,3,3,4,4,4,2,2,2
楊曜,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4
楊曜,4,4,4,3,3,3,4,3,4,4,4,4,3,3,4,4
楊曜,5,5,5,4,3,3,5,5,5,5,3,3,4,4,3,4
楊曜,2,2,3,3,4,2,3,3,3,4,3,3,3,2,2,3
楊曜,5,4,5,4,4,4,4,3,5,5,4,4,4,3,5,4
楊曜,3,2,4,2,4,4,3,4,4,4,4,4,4,2,4,3
楊曜,3,4,4,3,5,4,4,4,4,4,3,4,3,3,4,3
楊曜,4,3,3,1,4,4,2,4,4,4,3,4,3,4,4,2
楊曜,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
楊曜,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3
楊曜,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
楊曜,2,4,3,2,4,3,3,2,4,4,2,3,2,2,3,2
楊曜,2,3,3,2,3,2,2,3,4,3,3,3,3,4,3,3
楊曜,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
楊曜,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
楊曜,5,5,5,4,4,4,5,5,5,5,4,5,5,5,5,5
楊曜,2,3,5,2,3,4,3,3,4,4,4,4,3,2,2,2
楊曜,4,3,3,3,4,3,3,3,3,4,3,3,4,4,3,3
楊曜,2,4,5,3,3,4,3,4,4,4,4,4,3,4,4,5
楊曜,3,3,4,5,3,5,4,4,3,3,4,3,3,4,3,3
楊曜,2,4,4,4,4,3,4,4,4,4,3,3,3,3,3,4
楊曜,3,3,4,3,3,3,4,4,4,4,4,4,3,3,4,4
楊曜,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4
楊曜,2,5,4,4,3,4,4,4,4,4,4,3,2,4,4,4
楊曜,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
楊鎮浯,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3
楊鎮浯,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3
楊鎮浯,5,5,5,5,3,3,3,3,5,4,4,4,4,3,4,3
楊鎮浯,4,5,5,4,2,3,3,4,5,5,4,4,4,4,3,3
楊鎮浯,4,4,4,3,3,3,3,3,4,4,4,4,3,4,3,3
楊鎮浯,5,3,3,2,3,2,3,2,4,4,5,5,2,3,4,4
楊鎮浯,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
楊鎮浯,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
楊鎮浯,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3
楊鎮浯,5,5,4,4,2,1,3,3,2,3,4,4,4,3,3,3
楊鎮浯,4,2,5,3,3,2,2,2,4,4,4,3,3,3,2,3
楊鎮浯,4,3,5,5,4,4,3,3,4,4,4,4,4,5,5,4
管碧玲,2,3,1,3,5,2,4,3,2,2,4,4,2,2,3,4
管碧玲,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
管碧玲,4,5,4,3,5,4,4,4,4,4,5,5,4,5,4,4
管碧玲,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
管碧玲,4,3,3,2,3,2,2,2,4,4,2,2,4,3,3,3
管碧玲,5,5,5,3,3,2,4,4,5,5,5,5,4,3,3,3
管碧玲,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4
管碧玲,3,4,5,4,5,4,4,5,5,4,5,5,5,4,4,4
管碧玲,5,5,5,3,5,5,4,5,5,4,5,5,4,3,3,4
管碧玲,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
管碧玲,2,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3
管碧玲,3,5,5,4,5,5,5,3,5,5,4,5,5,5,5,5
管碧玲,1,3,2,3,5,3,3,3,4,4,2,3,5,4,4,4
管碧玲,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
管碧玲,1,2,1,2,3,2,2,2,3,4,3,3,2,2,1,3
管碧玲,2,3,3,2,3,2,2,2,4,4,4,3,3,4,3,3
管碧玲,2,4,3,2,3,4,4,3,4,4,3,3,4,4,3,3
管碧玲,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,3
管碧玲,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
管碧玲,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
管碧玲,3,5,5,1,4,4,4,3,5,4,4,3,4,4,4,4
管碧玲,5,5,3,3,3,3,5,4,4,5,5,5,4,4,5,4
管碧玲,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2
管碧玲,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4
管碧玲,3,4,3,3,3,4,4,3,4,4,4,3,3,4,4,4
管碧玲,3,4,3,4,4,4,5,4,3,3,3,4,3,3,3,3
管碧玲,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
管碧玲,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
管碧玲,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4
管碧玲,5,5,5,4,3,4,4,4,3,3,4,4,5,3,4,4
管碧玲,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4
蔡易餘,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5
蔡易餘,4,3,5,5,3,2,3,3,4,4,4,4,3,2,2,2
蔡易餘,1,3,5,2,1,1,3,4,4,3,4,3,4,4,4,4
蔡易餘,2,3,2,5,4,3,4,5,5,5,5,5,2,3,4,4
蔡易餘,3,3,3,2,3,2,3,3,3,3,3,4,2,3,3,3
蔡易餘,3,3,4,4,3,3,4,4,4,4,3,4,4,3,4,4
蔡易餘,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,3,3,4,2,1,2,3,3,5,5,5,5,4,4,3,2
蔡易餘,5,4,4,5,4,4,5,5,5,5,5,5,5,4,4,5
蔡易餘,2,3,2,2,4,4,3,2,4,4,4,4,4,3,4,3
蔡易餘,3,4,4,4,4,3,5,4,5,5,3,4,5,4,4,4
蔡易餘,4,5,5,4,3,3,5,5,5,5,5,5,5,4,4,4
蔡易餘,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4
蔡易餘,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3
蔡易餘,3,3,3,3,3,3,4,4,3,3,3,3,4,3,4,4
蔡易餘,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
蔡易餘,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,4,4,4,4,3,4,4,5,5,5,4,4,4,4,4,5
蔡易餘,3,3,4,4,3,3,4,4,4,3,4,4,4,3,4,4
蔡易餘,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
蔡易餘,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4
蔡易餘,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,5
蔡易餘,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,5,5,5,4,5,5,5,5,3,5,3,5,4,5,5,5
蔡易餘,4,3,4,3,4,4,3,4,5,4,3,4,3,4,5,4
蔡易餘,3,1,3,3,2,3,3,2,2,3,3,4,3,2,4,3
蔡易餘,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
蔡易餘,5,4,3,4,3,3,4,3,3,3,4,5,5,4,3,4
葉宜津,2,5,4,4,5,3,4,4,5,5,4,5,5,3,5,3
葉宜津,3,3,5,4,3,4,3,5,4,4,3,3,2,3,3,4
葉宜津,3,2,3,4,3,3,3,4,3,3,5,4,3,2,4,3
葉宜津,1,2,3,3,4,3,4,4,4,4,2,3,2,3,3,3
葉宜津,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
葉宜津,1,3,2,4,4,3,4,4,4,4,4,4,2,2,3,4
葉宜津,3,3,3,2,4,2,5,4,5,5,4,5,4,3,4,4
葉宜津,2,3,3,3,4,3,4,5,4,3,3,5,5,3,3,4
葉宜津,3,2,2,3,4,3,3,3,4,4,4,4,3,4,3,4
葉宜津,1,4,3,3,3,4,4,4,5,5,3,4,4,3,4,5
葉宜津,1,2,2,4,3,1,2,3,3,3,3,3,2,2,1,3
葉宜津,3,5,4,4,4,4,4,5,4,5,3,4,4,3,4,4
葉宜津,4,4,4,3,4,4,5,4,4,4,4,4,2,4,4,5
葉宜津,2,3,3,4,4,3,4,3,4,3,3,4,3,3,3,3
葉宜津,1,2,2,3,1,1,1,2,3,5,3,3,2,2,3,2
葉宜津,1,3,2,3,3,2,3,3,5,4,4,4,5,2,3,4
葉宜津,2,3,3,3,3,2,3,4,4,3,2,2,2,3,3,3
葉宜津,3,3,2,2,3,3,3,4,4,4,3,4,3,3,4,4
葉宜津,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4
葉宜津,3,4,3,3,4,4,4,4,3,4,4,4,4,4,3,4
葉宜津,4,4,4,3,3,4,5,4,3,3,4,4,5,5,5,5
葉宜津,1,3,4,4,5,4,3,4,5,5,3,5,5,4,4,4
葉宜津,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4
葉宜津,3,4,4,4,4,3,4,3,5,5,3,4,4,3,3,4
葉宜津,3,4,3,3,5,4,5,4,4,4,4,5,5,5,5,5
葉宜津,3,4,3,3,5,4,5,4,4,4,4,5,5,5,5,5
葉宜津,3,4,3,3,5,4,5,4,4,4,4,5,5,5,5,5
葉宜津,3,3,2,4,5,3,4,3,4,3,3,2,4,3,4,4
葉宜津,3,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4
葉宜津,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
葉宜津,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃昭順,2,3,3,3,4,3,3,2,3,3,4,4,4,4,3,4
黃昭順,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
黃昭順,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3
黃昭順,3,2,4,3,4,2,1,2,4,4,4,4,3,2,2,2
黃昭順,3,4,5,5,4,3,3,2,4,4,4,4,4,3,3,3
黃昭順,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
黃昭順,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3
黃昭順,4,4,4,3,2,1,2,1,3,2,3,3,3,2,2,1
黃昭順,5,2,4,1,2,1,1,1,5,5,2,2,3,1,2,2
黃昭順,4,4,4,4,5,3,5,3,4,4,4,4,4,3,4,4
黃昭順,4,4,4,4,4,2,2,3,4,4,3,3,4,4,4,4
黃昭順,2,3,4,3,4,3,2,2,4,4,3,4,3,3,3,3
黃昭順,4,5,5,5,5,3,3,4,5,5,5,5,5,3,5,3
黃昭順,4,4,3,3,4,4,4,3,3,3,4,5,5,5,5,5
黃昭順,3,3,2,2,3,2,2,1,3,3,2,3,2,2,2,2
黃昭順,4,4,4,4,4,3,3,4,5,4,3,4,3,3,4,4
黃昭順,4,4,4,3,5,4,3,3,3,3,3,4,3,3,3,4
黃昭順,4,4,5,4,5,4,4,2,5,5,4,4,3,3,3,3
黃昭順,4,4,5,5,4,3,3,4,5,3,4,5,4,3,4,3
黃昭順,4,3,5,3,4,3,3,2,5,5,5,4,3,3,4,3
黃昭順,3,3,5,4,2,2,3,4,5,4,4,2,4,3,3,4
黃昭順,4,5,5,4,3,3,4,4,5,5,4,4,5,4,4,4
黃昭順,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃昭順,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5
黃昭順,4,4,4,3,4,3,4,4,3,4,2,2,3,4,3,3
黃昭順,3,2,3,2,3,3,3,3,3,3,3,3,2,2,2,2
黃昭順,2,3,4,3,3,3,3,4,4,4,3,3,3,4,4,3
黃昭順,4,4,4,2,3,4,3,4,3,4,4,4,4,4,4,4
黃昭順,4,5,5,3,5,4,4,4,4,5,5,5,5,3,4,4
黃昭順,5,4,5,3,5,4,5,3,5,5,5,5,5,5,5,5
黃昭順,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃昭順,4,4,4,3,4,3,3,4,5,5,4,4,4,3,3,4
黃昭順,4,5,5,4,5,4,4,4,5,5,4,5,4,3,3,4
黃昭順,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4
黃昭順,5,5,5,4,5,4,5,5,4,4,3,5,5,5,4,5
黃昭順,4,4,3,4,3,4,4,3,4,4,3,4,4,3,4,4
黃昭順,4,5,5,5,4,4,3,4,5,5,4,4,4,3,4,4
黃昭順,3,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4
黃昭順,4,4,5,4,4,3,3,3,5,5,5,5,4,3,3,3
黃昭順,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
黃昭順,4,4,4,2,3,3,3,4,4,4,3,4,2,4,3,3
黃昭順,2,2,3,3,1,2,2,2,3,4,1,2,3,1,2,2
黃昭順,5,4,5,4,4,3,3,4,4,4,5,4,4,4,4,4
黃昭順,3,2,3,4,1,1,1,1,1,1,1,1,2,2,2,1
黃昭順,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
黃昭順,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4
黃昭順,5,5,5,3,3,4,3,4,3,5,3,3,3,3,4,5
黃昭順,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3
黃昭順,5,5,2,5,5,3,4,5,2,3,1,1,5,4,3,4
黃昭順,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5
黃昭順,5,3,4,3,4,4,3,3,2,2,2,3,2,2,2,3
黃昭順,3,1,2,2,1,2,2,2,2,2,1,2,3,2,1,2
黃昭順,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
廖國棟Sufin．Siluko,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,3,4,5,3,4,4,4,4,5,5,5,5,4,4,5,4
廖國棟Sufin．Siluko,4,3,4,3,3,2,3,2,4,4,4,4,3,3,3,3
廖國棟Sufin．Siluko,3,2,5,3,5,4,5,5,5,5,5,5,4,4,4,4
廖國棟Sufin．Siluko,4,3,4,4,3,4,3,3,3,4,4,3,3,4,4,3
廖國棟Sufin．Siluko,4,3,4,5,4,4,4,3,4,4,3,3,4,2,3,3
廖國棟Sufin．Siluko,3,3,4,4,4,4,4,3,4,4,5,5,4,4,4,3
廖國棟Sufin．Siluko,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3
廖國棟Sufin．Siluko,3,4,4,3,3,4,4,4,4,4,3,3,4,4,3,3
廖國棟Sufin．Siluko,4,3,4,3,3,2,2,3,4,4,4,4,4,3,3,3
廖國棟Sufin．Siluko,4,3,4,4,4,3,3,2,3,3,4,4,3,2,2,3
廖國棟Sufin．Siluko,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,3,3,3,3,3,4,4,4,4,4,3,3,4,4,3,3
廖國棟Sufin．Siluko,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,4,4,5,4,3,4,4,3,4,3,5,4,4,4,4,4
廖國棟Sufin．Siluko,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3
廖國棟Sufin．Siluko,4,3,5,3,4,3,3,3,5,5,4,4,4,4,3,4
廖國棟Sufin．Siluko,3,3,4,2,4,4,3,5,4,4,4,2,3,3,4,4
廖國棟Sufin．Siluko,3,4,5,5,4,4,4,4,4,4,4,4,4,2,3,3
廖國棟Sufin．Siluko,2,4,4,5,4,4,3,4,4,3,3,3,4,3,4,4
廖國棟Sufin．Siluko,3,4,4,5,4,3,3,4,4,4,3,3,4,3,3,4
廖國棟Sufin．Siluko,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,5,4,4,5,2,3,4,2,3,2,4,4,4,3,3,4
廖國棟Sufin．Siluko,3,3,2,3,1,4,4,4,4,4,3,4,3,3,3,2
廖國棟Sufin．Siluko,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
廖國棟Sufin．Siluko,5,1,4,3,3,2,2,2,5,5,3,3,2,2,2,2
廖國棟Sufin．Siluko,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,3,4,3,3,4,4,3,3,4,3,3,3,4,4,4,5
廖國棟Sufin．Siluko,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5
廖國棟Sufin．Siluko,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,4,3,3,3,4,4,3,4,5,5,4,3,4,3,3,3
廖國棟Sufin．Siluko,4,3,4,2,4,2,2,4,4,4,4,4,2,2,3,3
廖國棟Sufin．Siluko,4,3,4,4,4,4,4,3,4,3,3,4,4,3,4,4
廖國棟Sufin．Siluko,3,4,4,4,4,3,3,3,4,4,3,3,4,3,3,4
廖國棟Sufin．Siluko,4,4,3,3,3,3,4,3,3,3,2,4,3,4,3,3
廖國棟Sufin．Siluko,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
廖國棟Sufin．Siluko,5,4,5,5,3,3,4,4,4,5,3,3,4,4,4,4
廖國棟Sufin．Siluko,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5
廖國棟Sufin．Siluko,4,3,3,4,3,3,3,4,3,4,3,3,3,4,3,4
廖國棟Sufin．Siluko,5,4,5,5,2,2,3,5,4,4,3,5,4,4,2,3
廖國棟Sufin．Siluko,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
廖國棟Sufin．Siluko,3,2,4,2,3,2,3,3,4,3,3,4,3,2,2,2
許淑華,4,4,5,2,3,4,4,4,1,1,1,1,4,4,4,4
許淑華,5,5,5,3,2,4,4,4,5,5,4,4,5,4,5,5
許淑華,4,5,5,3,5,5,5,5,4,5,4,4,5,5,5,5
許淑華,4,4,5,3,5,4,4,4,4,4,3,4,4,4,3,4
許淑華,4,4,4,3,4,3,4,4,5,5,4,5,4,5,4,5
許淑華,4,3,5,1,3,3,3,3,5,4,3,5,4,4,4,4
許淑華,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
許淑華,5,5,4,3,4,4,5,5,4,4,3,3,4,5,5,4
許淑華,4,4,4,4,4,5,3,4,4,4,4,3,3,4,4,4
許淑華,3,5,5,2,4,4,3,4,5,5,4,3,5,4,4,4
許淑華,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4
許淑華,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
許淑華,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
許淑華,4,4,5,4,5,4,4,4,4,4,5,5,5,5,4,5
許淑華,2,4,5,4,4,3,4,4,5,3,1,1,4,3,4,2
許淑華,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
許淑華,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3
許淑華,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
許淑華,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4
許淑華,5,4,5,5,5,3,5,5,5,4,4,4,4,3,4,3
許淑華,3,3,3,2,2,2,2,2,3,3,2,2,3,2,2,2
許淑華,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4
許淑華,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4
許淑華,4,4,4,4,3,3,4,4,3,3,3,4,3,3,4,4
許淑華,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許淑華,5,5,5,4,4,4,4,4,4,4,5,5,4,4,4,3
許淑華,4,4,5,4,4,4,4,4,3,3,4,4,5,5,5,4
許淑華,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
許淑華,4,4,4,4,4,5,4,4,5,3,3,4,4,4,3,4
許淑華,5,4,5,5,4,5,4,5,4,4,3,4,5,5,4,5
許淑華,4,4,3,4,4,3,3,4,5,4,4,3,4,4,3,3
許淑華,5,4,4,5,4,5,5,4,5,4,4,5,4,3,3,4
許淑華,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
許淑華,4,4,4,5,4,3,4,5,4,4,4,4,4,4,3,4
許淑華,4,4,4,4,4,4,4,3,2,2,3,3,3,4,4,4
許淑華,4,4,3,5,3,2,3,3,3,3,2,2,2,4,4,3
許淑華,5,4,5,4,5,4,5,5,3,3,3,3,3,4,5,4
許淑華,4,4,4,3,4,4,4,4,4,5,5,3,4,3,3,4
許淑華,4,5,4,4,3,4,4,4,3,4,5,4,4,3,4,4
